,RT1,R,RT_o,R_o
201,7.840486679521399,1.0,3.457,1
202,2.8804866795213995,1.0,3.832,0
203,2.8504866795213997,0.0,3.457,1
204,3.8704866795213997,1.0,3.457,1
205,2.0404866795213996,0.0,1.923,0
206,1.7204866795213998,0.0,1.869,0
208,5.5804866795214,0.0,6.607,0
209,5.4404866795214,0.0,6.607,0
210,7.4404866795214,0.0,6.607,0
211,6.2004866795214,0.0,6.607,0
212,1.4204866795213997,0.0,6.607,0
213,1.4104866795213997,1.0,1.903,0
214,1.7904866795213996,0.0,4.53,1
215,2.1704866795213995,0.0,1.903,0
216,1.7504866795213996,0.0,3.407,1
217,5.2904866795214,1.0,3.407,1
218,4.2604866795214,0.0,3.407,1
219,2.2504866795213996,0.0,3.407,1
220,1.6304866795214,0.0,4.372,0
221,4.550486679521399,0.0,5.039,0
222,1.1504866795213997,1.0,3.707,0
223,1.8004866795213998,0.0,4.149,0
225,4.7804866795214,0.0,4.149,0
226,4.2504866795214,1.0,4.297,0
228,2.0504866795214,0.0,4.67,0
230,3.8804866795213995,0.0,4.67,0
231,3.1304866795213995,1.0,3.44,0
232,3.7504866795213996,1.0,4.655,0
233,3.8604866795213995,0.0,4.655,0
