,RT1,R,RT_o,R_o
83,2.6833938617793267,0.0,5.735,0
84,1.4533938617793267,0.0,7.539,0
85,2.9833938617793265,0.0,4.759,0
88,3.6233938617793267,0.0,3.507,0
89,2.073393861779327,1.0,2.756,1
91,1.8833938617793269,0.0,1.319,1
92,2.5633938617793266,0.0,7.255,1
93,4.863393861779326,0.0,4.33,1
94,6.893393861779327,1.0,4.358,1
95,1.9633938617793267,0.0,4.022,1
96,2.1033938617793266,0.0,4.813,1
97,1.4533938617793267,0.0,7.055,1
98,2.283393861779327,0.0,6.073,0
99,5.623393861779326,0.0,4.59,0
100,4.7333938617793265,0.0,5.065,0
101,3.1933938617793265,0.0,3.832,0
102,4.143393861779327,0.0,3.457,1
103,7.513393861779327,0.0,3.833,0
104,1.2533938617793268,0.0,1.923,0
107,1.0233938617793268,0.0,4.53,1
110,6.503393861779327,0.0,3.282,0
111,6.523393861779327,0.0,4.491,0
112,2.5533938617793264,0.0,1.556,0
113,3.6733938617793265,1.0,3.102,0
114,5.2333938617793265,1.0,3.872,0
115,7.813393861779327,0.0,3.249,0
116,2.9833938617793265,0.0,3.407,1
117,2.1833938617793267,0.0,3.273,1
118,6.663393861779326,0.0,1.565,0
119,1.3233938617793266,1.0,5.039,0
120,2.4233938617793265,0.0,2.496,0
121,2.0033938617793265,0.0,4.372,0
122,4.923393861779327,0.0,6.403,0
123,3.8233938617793264,0.0,3.632,0
124,3.4833938617793265,0.0,2.057,1
125,1.3033938617793268,0.0,2.516,1
126,0.8733938617793267,1.0,1.822,1
128,2.5133938617793268,0.0,3.94,1
129,3.9033938617793265,0.0,2.79,0
130,1.3933938617793267,0.0,3.998,0
131,4.913393861779326,0.0,3.707,0
133,1.3833938617793267,1.0,6.174,0
135,5.4033938617793265,1.0,4.149,0
136,2.7633938617793268,1.0,4.914,1
138,1.7133938617793267,0.0,4.941,0
139,6.633393861779327,0.0,3.873,0
140,1.1833938617793267,1.0,5.807,0
141,2.9333938617793267,0.0,4.032,1
142,2.2233938617793267,1.0,1.623,0
143,3.2933938617793266,0.0,1.348,0
144,2.1533938617793265,1.0,2.49,0
145,1.8033938617793268,0.0,1.628,0
146,3.4133938617793267,0.0,1.273,0
147,7.123393861779327,0.0,3.44,0
148,1.9133938617793267,1.0,5.457,0
149,1.2133938617793267,1.0,4.565,1
150,5.183393861779327,0.0,2.557,0
151,5.613393861779326,0.0,1.92,0
152,3.553393861779327,0.0,2.623,0
153,4.213393861779327,0.0,3.33,0
154,1.6433938617793267,0.0,6.49,1
156,3.4133938617793267,1.0,7.64,0
157,2.5033938617793265,1.0,4.336,0
158,2.0833938617793266,0.0,3.05,0
159,6.573393861779326,0.0,2.806,0
160,2.2133938617793265,0.0,2.239,0
161,2.033393861779327,0.0,2.139,0
162,1.5133938617793268,0.0,2.131,0
163,2.3533938617793266,0.0,0.654,0
164,3.6633938617793267,0.0,3.673,0
168,7.743393861779326,1.0,3.148,1
169,7.1933938617793265,1.0,4.523,1
170,1.9733938617793267,0.0,3.257,0
171,4.6533938617793265,0.0,4.239,1
172,5.013393861779327,0.0,3.465,1
173,1.4733938617793267,0.0,4.655,0
175,3.8633938617793264,0.0,3.44,0
177,4.413393861779327,0.0,0.801,0
178,4.003393861779327,0.0,4.069,1
180,3.7233938617793267,0.0,4.069,1
181,5.523393861779327,0.0,2.598,0
183,1.9433938617793267,0.0,3.456,0
184,4.553393861779327,0.0,6.039,0
185,5.543393861779327,1.0,5.057,0
186,7.673393861779327,1.0,4.323,0
187,4.6933938617793265,0.0,5.057,0
188,3.5933938617793264,0.0,5.057,0
189,1.5133938617793268,1.0,7.239,0
190,4.4033938617793265,0.0,4.411,1
191,6.513393861779327,0.0,7.239,0
193,1.9333938617793267,1.0,2.75,0
194,6.763393861779327,0.0,1.674,0
195,4.9833938617793265,0.0,2.606,0
196,3.8633938617793264,1.0,2.606,0
197,1.2233938617793267,0.0,1.89,0
198,2.3133938617793266,0.0,4.59,0
199,2.6133938617793264,0.0,5.065,0
200,4.753393861779327,0.0,6.073,0
201,3.0433938617793266,0.0,3.832,0
202,1.6733938617793267,1.0,3.832,0
203,2.5433938617793266,1.0,3.457,1
204,1.8933938617793267,0.0,3.457,1
206,1.3433938617793266,1.0,3.833,0
207,3.6833938617793267,0.0,1.869,0
208,2.1233938617793267,0.0,6.607,0
209,1.9833938617793268,1.0,6.607,0
210,3.7433938617793268,0.0,6.607,0
211,2.7133938617793265,1.0,6.607,0
212,6.793393861779327,1.0,6.607,0
213,6.673393861779327,1.0,3.005,0
214,4.7333938617793265,0.0,1.903,0
215,1.8833938617793269,0.0,1.903,0
217,5.013393861779327,0.0,3.273,1
218,1.8233938617793268,0.0,3.273,1
219,3.1333938617793264,0.0,3.273,1
220,6.143393861779327,0.0,4.372,0
221,1.9033938617793267,0.0,1.565,0
222,1.1733938617793267,1.0,3.94,1
223,2.6533938617793265,1.0,4.149,0
224,6.413393861779326,0.0,4.149,0
225,1.0433938617793268,1.0,3.749,0
227,4.263393861779327,0.0,7.64,0
228,4.823393861779326,0.0,4.67,0
229,1.4133938617793267,0.0,3.673,0
230,4.893393861779327,1.0,6.44,1
231,3.0133938617793268,0.0,1.873,0
232,4.003393861779327,0.0,1.873,0
233,3.033393861779327,0.0,1.873,0
