,RT1,R,RT_o,R_o
220,4.487787824627352,0.0,1.565,0
221,4.627787824627353,0.0,1.565,0
222,5.687787824627352,1.0,3.998,0
223,2.247787824627352,1.0,4.149,0
224,4.587787824627353,0.0,3.749,0
225,3.327787824627352,0.0,4.149,0
226,6.017787824627352,0.0,6.49,1
227,2.7677878246273524,0.0,7.64,0
228,2.757787824627352,0.0,4.67,0
229,2.7277878246273524,1.0,3.673,0
232,7.917787824627353,0.0,1.873,0
233,3.657787824627352,0.0,4.655,0
