,RT1,R,RT_o,R_o
144,1.4306867798507081,0.0,2.49,0
145,4.7106867798507075,0.0,1.628,0
146,1.670686779850708,0.0,1.273,0
148,2.740686779850708,0.0,5.457,0
149,2.370686779850708,0.0,4.565,1
150,1.620686779850708,0.0,2.557,0
152,3.4006867798507083,0.0,2.623,0
153,2.3006867798507082,0.0,3.33,0
154,1.9006867798507079,0.0,6.49,1
155,3.2506867798507084,0.0,4.297,0
156,2.350686779850708,0.0,7.64,0
157,1.890686779850708,0.0,4.336,0
158,5.430686779850708,0.0,3.05,0
159,3.0406867798507085,0.0,2.806,0
160,5.510686779850708,0.0,2.239,0
161,6.940686779850708,0.0,2.139,0
162,5.470686779850708,0.0,2.131,0
163,4.240686779850708,0.0,0.654,0
164,4.930686779850708,0.0,3.673,0
165,1.770686779850708,0.0,6.44,1
166,5.070686779850708,0.0,4.67,0
167,2.8206867798507083,0.0,2.823,0
168,5.180686779850708,1.0,3.148,1
169,6.850686779850708,0.0,4.523,1
170,3.1306867798507083,0.0,3.257,0
171,3.6106867798507083,0.0,4.239,1
172,4.240686779850708,0.0,3.465,1
174,1.8206867798507083,0.0,1.873,0
176,3.8806867798507083,1.0,1.473,0
177,3.450686779850708,0.0,1.473,0
178,2.8006867798507082,0.0,3.448,1
179,6.620686779850708,0.0,2.973,0
180,5.010686779850708,1.0,3.448,1
181,2.760686779850708,0.0,1.838,0
182,2.8806867798507083,0.0,3.456,0
183,4.800686779850708,0.0,3.456,0
184,2.620686779850708,0.0,3.456,0
185,2.5706867798507083,0.0,5.057,0
186,2.5906867798507083,0.0,4.323,0
187,2.190686779850708,0.0,5.057,0
188,6.150686779850708,0.0,5.057,0
189,4.930686779850708,0.0,7.239,0
190,2.350686779850708,1.0,7.239,0
191,1.770686779850708,0.0,3.373,1
192,4.210686779850708,0.0,1.674,0
193,4.060686779850708,0.0,5.207,0
194,4.5006867798507075,0.0,5.207,0
195,1.790686779850708,1.0,2.606,0
196,6.220686779850708,1.0,2.606,0
197,5.180686779850708,0.0,2.857,0
198,2.020686779850708,1.0,6.073,0
199,1.480686779850708,0.0,4.59,0
200,5.470686779850708,0.0,6.073,0
201,2.7806867798507082,0.0,3.457,1
202,3.9006867798507083,0.0,3.832,0
203,6.880686779850708,0.0,3.457,1
205,1.9306867798507081,0.0,1.869,0
206,2.450686779850708,0.0,1.869,0
207,3.410686779850708,1.0,1.869,0
208,3.7506867798507084,0.0,6.607,0
209,1.940686779850708,0.0,6.607,0
210,2.8406867798507083,0.0,6.607,0
211,2.890686779850708,0.0,6.607,0
212,2.6306867798507083,0.0,6.607,0
213,2.9606867798507084,0.0,4.53,1
214,3.700686779850708,0.0,3.005,0
215,1.000686779850708,0.0,3.005,0
216,7.550686779850708,0.0,3.273,1
217,2.0706867798507083,0.0,3.273,1
218,2.9606867798507084,0.0,3.273,1
220,1.040686779850708,0.0,4.372,0
221,7.120686779850708,0.0,4.372,0
222,2.700686779850708,1.0,4.386,1
224,1.7806867798507082,0.0,6.174,0
226,2.720686779850708,0.0,4.297,0
227,5.160686779850708,0.0,6.49,1
228,2.3606867798507083,0.0,4.67,0
229,2.3206867798507083,0.0,4.67,0
230,5.1706867798507075,0.0,4.67,0
231,2.120686779850708,0.0,3.44,0
232,2.9606867798507084,1.0,4.655,0
233,4.020686779850708,1.0,3.44,0
