,RT1,R,RT_o,R_o
110,5.111203015883737,0.0,3.282,0
111,2.911203015883737,0.0,4.491,0
112,2.251203015883737,0.0,1.556,0
113,7.571203015883737,0.0,3.102,0
114,3.811203015883737,0.0,3.872,0
116,3.231203015883737,0.0,3.407,1
117,5.091203015883737,1.0,3.273,1
118,7.301203015883737,0.0,1.565,0
119,1.7712030158837369,0.0,5.039,0
120,2.1512030158837367,0.0,2.496,0
121,3.641203015883737,0.0,4.372,0
123,1.4912030158837366,0.0,3.632,0
124,3.831203015883737,0.0,2.057,1
125,5.531203015883737,0.0,2.516,1
126,2.011203015883737,1.0,1.822,1
127,2.471203015883737,1.0,2.19,1
128,4.651203015883737,0.0,3.94,1
129,1.3712030158837367,1.0,2.79,0
130,4.521203015883737,0.0,3.998,0
131,3.5712030158837367,0.0,3.707,0
132,2.7412030158837366,0.0,4.386,1
133,7.8712030158837365,0.0,6.174,0
134,5.761203015883737,0.0,3.749,0
135,4.521203015883737,0.0,4.149,0
136,6.271203015883737,0.0,4.914,1
137,1.7812030158837366,1.0,4.406,1
138,4.981203015883737,1.0,4.941,0
139,2.541203015883737,1.0,3.873,0
140,2.801203015883737,0.0,5.807,0
141,2.791203015883737,0.0,4.032,1
142,7.501203015883737,0.0,1.623,0
143,2.271203015883737,0.0,1.348,0
144,2.391203015883737,0.0,2.49,0
146,1.601203015883737,1.0,1.273,0
147,2.441203015883737,0.0,3.44,0
148,2.9912030158837366,0.0,5.457,0
149,3.1512030158837367,0.0,4.565,1
150,5.561203015883737,0.0,2.557,0
151,3.661203015883737,0.0,1.92,0
152,1.5312030158837366,0.0,2.623,0
154,4.311203015883737,0.0,6.49,1
155,2.231203015883737,0.0,4.297,0
156,6.261203015883737,0.0,7.64,0
157,5.6212030158837365,0.0,4.336,0
158,1.7312030158837368,0.0,3.05,0
159,7.731203015883737,0.0,2.806,0
160,2.6112030158837367,1.0,2.239,0
161,5.731203015883737,0.0,2.139,0
162,3.561203015883737,1.0,2.131,0
163,1.8012030158837367,0.0,0.654,0
164,1.9912030158837368,0.0,3.673,0
165,2.7412030158837366,0.0,6.44,1
166,1.7412030158837366,0.0,4.67,0
167,6.901203015883737,0.0,2.823,0
168,2.0712030158837367,0.0,3.148,1
169,3.1312030158837367,0.0,4.523,1
170,7.071203015883737,0.0,3.257,0
172,4.791203015883736,0.0,3.465,1
173,1.7912030158837369,0.0,4.655,0
174,1.6712030158837368,0.0,1.873,0
175,3.3812030158837367,1.0,3.44,0
177,2.1612030158837365,1.0,2.048,0
178,7.461203015883737,0.0,2.973,0
179,3.021203015883737,0.0,3.448,1
180,5.6212030158837365,1.0,2.973,0
182,3.291203015883737,0.0,3.456,0
183,6.4112030158837365,0.0,4.023,0
184,1.9412030158837368,0.0,4.023,0
185,1.9112030158837368,1.0,5.057,0
186,3.161203015883737,0.0,4.323,0
187,4.551203015883736,0.0,4.323,0
188,7.181203015883737,1.0,5.057,0
189,3.201203015883737,0.0,3.373,1
190,1.6212030158837367,0.0,3.373,1
192,3.661203015883737,0.0,2.75,0
193,5.181203015883737,0.0,5.207,0
194,7.0812030158837365,0.0,1.674,0
195,5.271203015883737,0.0,3.064,0
196,2.1312030158837367,0.0,4.038,0
197,6.261203015883737,0.0,2.523,0
198,3.751203015883737,0.0,4.59,0
199,7.341203015883737,0.0,5.065,0
200,4.451203015883737,0.0,6.073,0
201,1.9712030158837368,0.0,3.832,0
202,1.5412030158837369,1.0,3.457,1
203,2.721203015883737,0.0,3.832,0
204,4.831203015883737,0.0,3.832,0
205,3.541203015883737,0.0,1.869,0
206,5.241203015883737,0.0,3.833,0
207,7.101203015883737,0.0,3.833,0
208,6.701203015883737,0.0,6.607,0
210,1.4512030158837368,0.0,6.607,0
211,4.441203015883737,0.0,6.607,0
212,2.221203015883737,0.0,6.607,0
213,5.8312030158837365,0.0,3.005,0
214,1.6212030158837367,0.0,1.903,0
215,4.6212030158837365,0.0,1.903,0
216,4.211203015883736,0.0,3.273,1
217,4.861203015883737,0.0,3.273,1
218,5.011203015883737,1.0,3.407,1
219,2.001203015883737,0.0,3.273,1
220,4.331203015883737,1.0,4.372,0
221,3.951203015883737,0.0,4.372,0
222,3.931203015883737,0.0,3.707,0
223,2.561203015883737,0.0,3.749,0
224,3.541203015883737,0.0,6.174,0
225,4.471203015883737,0.0,4.149,0
226,5.251203015883737,0.0,7.64,0
227,4.341203015883737,0.0,4.297,0
228,4.141203015883737,0.0,6.44,1
229,4.201203015883737,0.0,3.673,0
231,2.791203015883737,1.0,3.44,0
232,6.3312030158837365,1.0,3.44,0
233,3.641203015883737,0.0,4.655,0
